[Tick #0] Attacker: [DIR: 3; POS: 54,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #852] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 36,40]; Defender #1: [DIR: 3; POS: 96,4]; Defender #2: [DIR: 3; POS: 28,56]; Defender #3: [DIR: 1; POS: 76,56]; 
[Tick #853] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 36,40]; Defender #1: [DIR: 3; POS: 96,4]; Defender #2: [DIR: 3; POS: 28,56]; Defender #3: [DIR: 1; POS: 76,56]; 
[Tick #854] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 36,39]; Defender #1: [DIR: 3; POS: 95,4]; Defender #2: [DIR: 3; POS: 27,56]; Defender #3: [DIR: 1; POS: 77,56]; 
[Tick #855] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 36,39]; Defender #1: [DIR: 3; POS: 95,4]; Defender #2: [DIR: 3; POS: 27,56]; Defender #3: [DIR: 1; POS: 77,56]; 
[Tick #856] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 36,38]; Defender #1: [DIR: 3; POS: 94,4]; Defender #2: [DIR: 3; POS: 26,56]; Defender #3: [DIR: 1; POS: 78,56]; 
[Tick #857] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 36,38]; Defender #1: [DIR: 3; POS: 94,4]; Defender #2: [DIR: 3; POS: 26,56]; Defender #3: [DIR: 1; POS: 78,56]; 
[Tick #858] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 36,37]; Defender #1: [DIR: 3; POS: 93,4]; Defender #2: [DIR: 3; POS: 25,56]; Defender #3: [DIR: 1; POS: 79,56]; 
[Tick #859] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 36,37]; Defender #1: [DIR: 3; POS: 93,4]; Defender #2: [DIR: 3; POS: 25,56]; Defender #3: [DIR: 1; POS: 79,56]; 
[Tick #860] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 36,36]; Defender #1: [DIR: 3; POS: 92,4]; Defender #2: [DIR: 2; POS: 24,56]; Defender #3: [DIR: 1; POS: 80,56]; 
[Tick #861] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 36,36]; Defender #1: [DIR: 3; POS: 92,4]; Defender #2: [DIR: 2; POS: 24,56]; Defender #3: [DIR: 1; POS: 80,56]; 
[Tick #862] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 36,35]; Defender #1: [DIR: 3; POS: 91,4]; Defender #2: [DIR: 2; POS: 24,57]; Defender #3: [DIR: 1; POS: 81,56]; 
[Tick #863] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 36,35]; Defender #1: [DIR: 3; POS: 91,4]; Defender #2: [DIR: 2; POS: 24,57]; Defender #3: [DIR: 1; POS: 81,56]; 
[Tick #864] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 36,34]; Defender #1: [DIR: 3; POS: 90,4]; Defender #2: [DIR: 2; POS: 24,58]; Defender #3: [DIR: 1; POS: 82,56]; 
[Tick #865] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 36,34]; Defender #1: [DIR: 3; POS: 90,4]; Defender #2: [DIR: 2; POS: 24,58]; Defender #3: [DIR: 1; POS: 82,56]; 
[Tick #866] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 36,33]; Defender #1: [DIR: 3; POS: 89,4]; Defender #2: [DIR: 2; POS: 24,59]; Defender #3: [DIR: 1; POS: 83,56]; 
[Tick #867] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 36,33]; Defender #1: [DIR: 3; POS: 89,4]; Defender #2: [DIR: 2; POS: 24,59]; Defender #3: [DIR: 1; POS: 83,56]; 
[Tick #868] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 36,32]; Defender #1: [DIR: 3; POS: 88,4]; Defender #2: [DIR: 2; POS: 24,60]; Defender #3: [DIR: 2; POS: 84,56]; 
[Tick #869] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 36,32]; Defender #1: [DIR: 3; POS: 88,4]; Defender #2: [DIR: 2; POS: 24,60]; Defender #3: [DIR: 2; POS: 84,56]; 
[Tick #870] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 37,32]; Defender #1: [DIR: 3; POS: 87,4]; Defender #2: [DIR: 2; POS: 24,61]; Defender #3: [DIR: 2; POS: 84,57]; 
[Tick #871] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 37,32]; Defender #1: [DIR: 3; POS: 87,4]; Defender #2: [DIR: 2; POS: 24,61]; Defender #3: [DIR: 2; POS: 84,57]; 
[Tick #872] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 38,32]; Defender #1: [DIR: 3; POS: 86,4]; Defender #2: [DIR: 2; POS: 24,62]; Defender #3: [DIR: 2; POS: 84,58]; 
[Tick #873] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 38,32]; Defender #1: [DIR: 3; POS: 86,4]; Defender #2: [DIR: 2; POS: 24,62]; Defender #3: [DIR: 2; POS: 84,58]; 
[Tick #874] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 39,32]; Defender #1: [DIR: 3; POS: 85,4]; Defender #2: [DIR: 2; POS: 24,63]; Defender #3: [DIR: 2; POS: 84,59]; 
[Tick #875] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 39,32]; Defender #1: [DIR: 3; POS: 85,4]; Defender #2: [DIR: 2; POS: 24,63]; Defender #3: [DIR: 2; POS: 84,59]; 
[Tick #876] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 40,32]; Defender #1: [DIR: 2; POS: 84,4]; Defender #2: [DIR: 2; POS: 24,64]; Defender #3: [DIR: 2; POS: 84,60]; 
[Tick #877] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 40,32]; Defender #1: [DIR: 2; POS: 84,4]; Defender #2: [DIR: 2; POS: 24,64]; Defender #3: [DIR: 2; POS: 84,60]; 
[Tick #878] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 41,32]; Defender #1: [DIR: 2; POS: 84,5]; Defender #2: [DIR: 2; POS: 24,65]; Defender #3: [DIR: 2; POS: 84,61]; 
[Tick #879] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 41,32]; Defender #1: [DIR: 2; POS: 84,5]; Defender #2: [DIR: 2; POS: 24,65]; Defender #3: [DIR: 2; POS: 84,61]; 
[Tick #880] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 42,32]; Defender #1: [DIR: 2; POS: 84,6]; Defender #2: [DIR: 2; POS: 24,66]; Defender #3: [DIR: 2; POS: 84,62]; 
[Tick #881] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 42,32]; Defender #1: [DIR: 2; POS: 84,6]; Defender #2: [DIR: 2; POS: 24,66]; Defender #3: [DIR: 2; POS: 84,62]; 
[Tick #882] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 43,32]; Defender #1: [DIR: 2; POS: 84,7]; Defender #2: [DIR: 2; POS: 24,67]; Defender #3: [DIR: 2; POS: 84,63]; 
[Tick #883] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 43,32]; Defender #1: [DIR: 2; POS: 84,7]; Defender #2: [DIR: 2; POS: 24,67]; Defender #3: [DIR: 2; POS: 84,63]; 
[Tick #884] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 44,32]; Defender #1: [DIR: 2; POS: 84,8]; Defender #2: [DIR: 3; POS: 24,68]; Defender #3: [DIR: 2; POS: 84,64]; 
[Tick #885] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 44,32]; Defender #1: [DIR: 2; POS: 84,8]; Defender #2: [DIR: 3; POS: 24,68]; Defender #3: [DIR: 2; POS: 84,64]; 
[Tick #886] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 45,32]; Defender #1: [DIR: 2; POS: 84,9]; Defender #2: [DIR: 3; POS: 23,68]; Defender #3: [DIR: 2; POS: 84,65]; 
[Tick #887] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 45,32]; Defender #1: [DIR: 2; POS: 84,9]; Defender #2: [DIR: 3; POS: 23,68]; Defender #3: [DIR: 2; POS: 84,65]; 
[Tick #888] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 46,32]; Defender #1: [DIR: 2; POS: 84,10]; Defender #2: [DIR: 3; POS: 22,68]; Defender #3: [DIR: 2; POS: 84,66]; 
[Tick #889] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 46,32]; Defender #1: [DIR: 2; POS: 84,10]; Defender #2: [DIR: 3; POS: 22,68]; Defender #3: [DIR: 2; POS: 84,66]; 
[Tick #890] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 47,32]; Defender #1: [DIR: 2; POS: 84,11]; Defender #2: [DIR: 3; POS: 21,68]; Defender #3: [DIR: 2; POS: 84,67]; 
[Tick #891] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 47,32]; Defender #1: [DIR: 2; POS: 84,11]; Defender #2: [DIR: 3; POS: 21,68]; Defender #3: [DIR: 2; POS: 84,67]; 
[Tick #892] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 48,32]; Defender #1: [DIR: 2; POS: 84,12]; Defender #2: [DIR: 3; POS: 20,68]; Defender #3: [DIR: 1; POS: 84,68]; 
[Tick #893] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 48,32]; Defender #1: [DIR: 2; POS: 84,12]; Defender #2: [DIR: 3; POS: 20,68]; Defender #3: [DIR: 1; POS: 84,68]; 
[Tick #894] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 48,31]; Defender #1: [DIR: 2; POS: 84,13]; Defender #2: [DIR: 3; POS: 19,68]; Defender #3: [DIR: 1; POS: 85,68]; 
[Tick #895] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 48,31]; Defender #1: [DIR: 2; POS: 84,13]; Defender #2: [DIR: 3; POS: 19,68]; Defender #3: [DIR: 1; POS: 85,68]; 
[Tick #896] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 48,30]; Defender #1: [DIR: 2; POS: 84,14]; Defender #2: [DIR: 3; POS: 18,68]; Defender #3: [DIR: 1; POS: 86,68]; 
[Tick #897] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 48,30]; Defender #1: [DIR: 2; POS: 84,14]; Defender #2: [DIR: 3; POS: 18,68]; Defender #3: [DIR: 1; POS: 86,68]; 
[Tick #898] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 48,29]; Defender #1: [DIR: 2; POS: 84,15]; Defender #2: [DIR: 3; POS: 17,68]; Defender #3: [DIR: 1; POS: 87,68]; 
[Tick #899] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 48,29]; Defender #1: [DIR: 2; POS: 84,15]; Defender #2: [DIR: 3; POS: 17,68]; Defender #3: [DIR: 1; POS: 87,68]; 
[Tick #900] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 48,28]; Defender #1: [DIR: 1; POS: 84,16]; Defender #2: [DIR: 3; POS: 16,68]; Defender #3: [DIR: 1; POS: 88,68]; 
[Tick #901] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 48,28]; Defender #1: [DIR: 1; POS: 84,16]; Defender #2: [DIR: 3; POS: 16,68]; Defender #3: [DIR: 1; POS: 88,68]; 
[Tick #902] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 48,27]; Defender #1: [DIR: 1; POS: 85,16]; Defender #2: [DIR: 3; POS: 15,68]; Defender #3: [DIR: 1; POS: 89,68]; 
[Tick #903] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 48,27]; Defender #1: [DIR: 1; POS: 85,16]; Defender #2: [DIR: 3; POS: 15,68]; Defender #3: [DIR: 1; POS: 89,68]; 
[Tick #904] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 48,26]; Defender #1: [DIR: 1; POS: 86,16]; Defender #2: [DIR: 3; POS: 14,68]; Defender #3: [DIR: 1; POS: 90,68]; 
[Tick #905] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 48,26]; Defender #1: [DIR: 1; POS: 86,16]; Defender #2: [DIR: 3; POS: 14,68]; Defender #3: [DIR: 1; POS: 90,68]; 
[Tick #906] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 48,25]; Defender #1: [DIR: 1; POS: 87,16]; Defender #2: [DIR: 3; POS: 13,68]; Defender #3: [DIR: 1; POS: 91,68]; 
[Tick #907] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 48,25]; Defender #1: [DIR: 1; POS: 87,16]; Defender #2: [DIR: 3; POS: 13,68]; Defender #3: [DIR: 1; POS: 91,68]; 
[Tick #908] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 48,24]; Defender #1: [DIR: 1; POS: 88,16]; Defender #2: [DIR: 2; POS: 12,68]; Defender #3: [DIR: 1; POS: 92,68]; 
[Tick #909] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 48,24]; Defender #1: [DIR: 1; POS: 88,16]; Defender #2: [DIR: 2; POS: 12,68]; Defender #3: [DIR: 1; POS: 92,68]; 
[Tick #910] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 48,23]; Defender #1: [DIR: 1; POS: 89,16]; Defender #2: [DIR: 2; POS: 12,69]; Defender #3: [DIR: 1; POS: 93,68]; 
[Tick #911] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 48,23]; Defender #1: [DIR: 1; POS: 89,16]; Defender #2: [DIR: 2; POS: 12,69]; Defender #3: [DIR: 1; POS: 93,68]; 
[Tick #912] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 48,22]; Defender #1: [DIR: 1; POS: 90,16]; Defender #2: [DIR: 2; POS: 12,70]; Defender #3: [DIR: 1; POS: 94,68]; 
[Tick #913] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 48,22]; Defender #1: [DIR: 1; POS: 90,16]; Defender #2: [DIR: 2; POS: 12,70]; Defender #3: [DIR: 1; POS: 94,68]; 
[Tick #914] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 48,21]; Defender #1: [DIR: 1; POS: 91,16]; Defender #2: [DIR: 2; POS: 12,71]; Defender #3: [DIR: 1; POS: 95,68]; 
[Tick #915] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 48,21]; Defender #1: [DIR: 1; POS: 91,16]; Defender #2: [DIR: 2; POS: 12,71]; Defender #3: [DIR: 1; POS: 95,68]; 
[Tick #916] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 48,20]; Defender #1: [DIR: 1; POS: 92,16]; Defender #2: [DIR: 2; POS: 12,72]; Defender #3: [DIR: 2; POS: 96,68]; 
[Tick #917] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 48,20]; Defender #1: [DIR: 1; POS: 92,16]; Defender #2: [DIR: 2; POS: 12,72]; Defender #3: [DIR: 2; POS: 96,68]; 
[Tick #918] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 48,19]; Defender #1: [DIR: 1; POS: 93,16]; Defender #2: [DIR: 2; POS: 12,73]; Defender #3: [DIR: 2; POS: 96,69]; 
[Tick #919] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 48,19]; Defender #1: [DIR: 1; POS: 93,16]; Defender #2: [DIR: 2; POS: 12,73]; Defender #3: [DIR: 2; POS: 96,69]; 
[Tick #920] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 48,18]; Defender #1: [DIR: 1; POS: 94,16]; Defender #2: [DIR: 2; POS: 12,74]; Defender #3: [DIR: 2; POS: 96,70]; 
[Tick #921] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 48,18]; Defender #1: [DIR: 1; POS: 94,16]; Defender #2: [DIR: 2; POS: 12,74]; Defender #3: [DIR: 2; POS: 96,70]; 
[Tick #922] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 48,17]; Defender #1: [DIR: 1; POS: 95,16]; Defender #2: [DIR: 2; POS: 12,75]; Defender #3: [DIR: 2; POS: 96,71]; 
[Tick #923] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 48,17]; Defender #1: [DIR: 1; POS: 95,16]; Defender #2: [DIR: 2; POS: 12,75]; Defender #3: [DIR: 2; POS: 96,71]; 
[Tick #924] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 48,16]; Defender #1: [DIR: 2; POS: 96,16]; Defender #2: [DIR: 2; POS: 12,76]; Defender #3: [DIR: 2; POS: 96,72]; 
[Tick #925] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 48,16]; Defender #1: [DIR: 2; POS: 96,16]; Defender #2: [DIR: 2; POS: 12,76]; Defender #3: [DIR: 2; POS: 96,72]; 
[Tick #926] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 49,16]; Defender #1: [DIR: 2; POS: 96,17]; Defender #2: [DIR: 2; POS: 12,77]; Defender #3: [DIR: 2; POS: 96,73]; 
[Tick #927] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 49,16]; Defender #1: [DIR: 2; POS: 96,17]; Defender #2: [DIR: 2; POS: 12,77]; Defender #3: [DIR: 2; POS: 96,73]; 
[Tick #928] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 50,16]; Defender #1: [DIR: 2; POS: 96,18]; Defender #2: [DIR: 2; POS: 12,78]; Defender #3: [DIR: 2; POS: 96,74]; 
[Tick #929] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 50,16]; Defender #1: [DIR: 2; POS: 96,18]; Defender #2: [DIR: 2; POS: 12,78]; Defender #3: [DIR: 2; POS: 96,74]; 
[Tick #930] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 51,16]; Defender #1: [DIR: 2; POS: 96,19]; Defender #2: [DIR: 2; POS: 12,79]; Defender #3: [DIR: 2; POS: 96,75]; 
[Tick #931] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 51,16]; Defender #1: [DIR: 2; POS: 96,19]; Defender #2: [DIR: 2; POS: 12,79]; Defender #3: [DIR: 2; POS: 96,75]; 
[Tick #932] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 52,16]; Defender #1: [DIR: 2; POS: 96,20]; Defender #2: [DIR: 2; POS: 12,80]; Defender #3: [DIR: 2; POS: 96,76]; 
[Tick #933] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 52,16]; Defender #1: [DIR: 2; POS: 96,20]; Defender #2: [DIR: 2; POS: 12,80]; Defender #3: [DIR: 2; POS: 96,76]; 
[Tick #934] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 53,16]; Defender #1: [DIR: 2; POS: 96,21]; Defender #2: [DIR: 2; POS: 12,81]; Defender #3: [DIR: 2; POS: 96,77]; 
[Tick #935] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 53,16]; Defender #1: [DIR: 2; POS: 96,21]; Defender #2: [DIR: 2; POS: 12,81]; Defender #3: [DIR: 2; POS: 96,77]; 
[Tick #936] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 54,16]; Defender #1: [DIR: 2; POS: 96,22]; Defender #2: [DIR: 2; POS: 12,82]; Defender #3: [DIR: 2; POS: 96,78]; 
[Tick #937] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 54,16]; Defender #1: [DIR: 2; POS: 96,22]; Defender #2: [DIR: 2; POS: 12,82]; Defender #3: [DIR: 2; POS: 96,78]; 
[Tick #938] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 55,16]; Defender #1: [DIR: 2; POS: 96,23]; Defender #2: [DIR: 2; POS: 12,83]; Defender #3: [DIR: 2; POS: 96,79]; 
[Tick #939] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 55,16]; Defender #1: [DIR: 2; POS: 96,23]; Defender #2: [DIR: 2; POS: 12,83]; Defender #3: [DIR: 2; POS: 96,79]; 
[Tick #940] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 56,16]; Defender #1: [DIR: 2; POS: 96,24]; Defender #2: [DIR: 2; POS: 12,84]; Defender #3: [DIR: 2; POS: 96,80]; 
[Tick #941] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 56,16]; Defender #1: [DIR: 2; POS: 96,24]; Defender #2: [DIR: 2; POS: 12,84]; Defender #3: [DIR: 2; POS: 96,80]; 
[Tick #942] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 57,16]; Defender #1: [DIR: 2; POS: 96,25]; Defender #2: [DIR: 2; POS: 12,85]; Defender #3: [DIR: 2; POS: 96,81]; 
[Tick #943] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 57,16]; Defender #1: [DIR: 2; POS: 96,25]; Defender #2: [DIR: 2; POS: 12,85]; Defender #3: [DIR: 2; POS: 96,81]; 
[Tick #944] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 58,16]; Defender #1: [DIR: 2; POS: 96,26]; Defender #2: [DIR: 2; POS: 12,86]; Defender #3: [DIR: 2; POS: 96,82]; 
[Tick #945] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 58,16]; Defender #1: [DIR: 2; POS: 96,26]; Defender #2: [DIR: 2; POS: 12,86]; Defender #3: [DIR: 2; POS: 96,82]; 
[Tick #946] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 59,16]; Defender #1: [DIR: 2; POS: 96,27]; Defender #2: [DIR: 2; POS: 12,87]; Defender #3: [DIR: 2; POS: 96,83]; 
[Tick #947] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 59,16]; Defender #1: [DIR: 2; POS: 96,27]; Defender #2: [DIR: 2; POS: 12,87]; Defender #3: [DIR: 2; POS: 96,83]; 
[Tick #948] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 60,16]; Defender #1: [DIR: 2; POS: 96,28]; Defender #2: [DIR: 2; POS: 12,88]; Defender #3: [DIR: 2; POS: 96,84]; 
[Tick #949] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 60,16]; Defender #1: [DIR: 2; POS: 96,28]; Defender #2: [DIR: 2; POS: 12,88]; Defender #3: [DIR: 2; POS: 96,84]; 
[Tick #950] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 61,16]; Defender #1: [DIR: 2; POS: 96,29]; Defender #2: [DIR: 2; POS: 12,89]; Defender #3: [DIR: 2; POS: 96,85]; 
[Tick #951] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 61,16]; Defender #1: [DIR: 2; POS: 96,29]; Defender #2: [DIR: 2; POS: 12,89]; Defender #3: [DIR: 2; POS: 96,85]; 
[Tick #952] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 62,16]; Defender #1: [DIR: 2; POS: 96,30]; Defender #2: [DIR: 2; POS: 12,90]; Defender #3: [DIR: 2; POS: 96,86]; 
[Tick #953] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 62,16]; Defender #1: [DIR: 2; POS: 96,30]; Defender #2: [DIR: 2; POS: 12,90]; Defender #3: [DIR: 2; POS: 96,86]; 
[Tick #954] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 63,16]; Defender #1: [DIR: 2; POS: 96,31]; Defender #2: [DIR: 2; POS: 12,91]; Defender #3: [DIR: 2; POS: 96,87]; 
[Tick #955] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 63,16]; Defender #1: [DIR: 2; POS: 96,31]; Defender #2: [DIR: 2; POS: 12,91]; Defender #3: [DIR: 2; POS: 96,87]; 
[Tick #956] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 64,16]; Defender #1: [DIR: 1; POS: 96,32]; Defender #2: [DIR: 3; POS: 12,92]; Defender #3: [DIR: 2; POS: 96,88]; 
[Tick #957] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 64,16]; Defender #1: [DIR: 1; POS: 96,32]; Defender #2: [DIR: 3; POS: 12,92]; Defender #3: [DIR: 2; POS: 96,88]; 
[Tick #958] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 65,16]; Defender #1: [DIR: 1; POS: 97,32]; Defender #2: [DIR: 3; POS: 11,92]; Defender #3: [DIR: 2; POS: 96,89]; 
[Tick #959] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 65,16]; Defender #1: [DIR: 1; POS: 97,32]; Defender #2: [DIR: 3; POS: 11,92]; Defender #3: [DIR: 2; POS: 96,89]; 
[Tick #960] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 66,16]; Defender #1: [DIR: 1; POS: 98,32]; Defender #2: [DIR: 3; POS: 10,92]; Defender #3: [DIR: 2; POS: 96,90]; 
[Tick #961] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 66,16]; Defender #1: [DIR: 1; POS: 98,32]; Defender #2: [DIR: 3; POS: 10,92]; Defender #3: [DIR: 2; POS: 96,90]; 
[Tick #962] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 67,16]; Defender #1: [DIR: 1; POS: 99,32]; Defender #2: [DIR: 3; POS: 9,92]; Defender #3: [DIR: 2; POS: 96,91]; 
[Tick #963] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 67,16]; Defender #1: [DIR: 1; POS: 99,32]; Defender #2: [DIR: 3; POS: 9,92]; Defender #3: [DIR: 2; POS: 96,91]; 
